metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1777502938,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502938,144.100300,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502938,0.514300,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502938,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502938,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502938,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502938,143.364700,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502938,0.735600,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502938,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502938,144.100300,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502938,144.614600,,,,,::Register — happy path,,,,default,,,,,,,
http_reqs,1777502938,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502938,65.328400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502938,65.328400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502938,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502938,65.328400,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502938,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502938,65.328400,,,,,::Login — happy path,,,,default,,,,,,,
http_reqs,1777502938,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502938,0.683300,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502938,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502938,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502938,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502938,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502938,0.683300,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502938,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502938,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502938,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502938,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502938,0.683300,,,,,::Register — duplicate user,,,,default,,,,,,,
vus,1777502938,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502938,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502939,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502939,64.644700,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502939,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502939,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502939,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502939,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502939,64.143000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502939,0.501700,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502939,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502939,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502939,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502939,64.644700,,,,,::Login — wrong password,,,,default,,,,,,,
http_reqs,1777502939,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502939,1.498400,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502939,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502939,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502939,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502939,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502939,1.214500,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502939,0.283900,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502939,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502939,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502939,1.498400,,,,,::Login — non-existent user,,,,default,,,,,,,
http_reqs,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502939,4.063800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502939,4.063800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502939,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502939,0.668500,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502939,0.503400,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502939,0.165100,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502939,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502939,0.503100,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502939,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502939,0.503100,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502939,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502939,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502939,5.235400,,,,,::Register — validation errors,,,,default,,,,,,,
vus,1777502939,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502939,1.000000,,,,,,,,,,,,,,,,
data_sent,1777502940,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502940,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502940,2283.807700,,,,,,,,,default,,,,,,,
iterations,1777502940,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502940,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502940,67.124400,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502940,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502940,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502940,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502940,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502940,66.260500,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502940,0.863900,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502940,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502940,67.124400,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502940,67.124400,,,,,::Register — happy path,,,,default,,,,,,,
http_reqs,1777502940,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502940,64.552400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502940,64.552400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502940,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502940,64.552400,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502940,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502940,64.552400,,,,,::Login — happy path,,,,default,,,,,,,
vus,1777502940,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502940,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502940,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502940,1.524700,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502940,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502940,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502940,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502940,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502940,1.524700,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502940,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502940,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
checks,1777502940,1.000000,duplicate → status 400,,,,::Register — duplicate user,,,,default,,,,,,,
checks,1777502940,1.000000,duplicate → error msg,,,,::Register — duplicate user,,,,default,,,,,,,
group_duration,1777502940,1.524700,,,,,::Register — duplicate user,,,,default,,,,,,,
http_reqs,1777502941,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_duration,1777502941,64.293300,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_blocked,1777502941,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_connecting,1777502941,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_tls_handshaking,1777502941,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_sending,1777502941,0.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_waiting,1777502941,64.227000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_receiving,1777502941,0.066300,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
http_req_failed,1777502941,1.000000,,,1401,false,::Login — wrong password,POST,login_bad,HTTP/1.1,default,,401,,,login_bad,,
checks,1777502941,1.000000,wrong password → status 401,,,,::Login — wrong password,,,,default,,,,,,,
checks,1777502941,1.000000,wrong password → error msg,,,,::Login — wrong password,,,,default,,,,,,,
group_duration,1777502941,64.293300,,,,,::Login — wrong password,,,,default,,,,,,,
http_reqs,1777502941,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_duration,1777502941,1.577400,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_blocked,1777502941,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_connecting,1777502941,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_tls_handshaking,1777502941,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_sending,1777502941,0.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_waiting,1777502941,0.728800,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_receiving,1777502941,0.848600,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
http_req_failed,1777502941,1.000000,,,1401,false,::Login — non-existent user,POST,login_ghost,HTTP/1.1,default,,401,,,login_ghost,,
checks,1777502941,1.000000,non-existent → status 401,,,,::Login — non-existent user,,,,default,,,,,,,
group_duration,1777502941,1.577400,,,,,::Login — non-existent user,,,,default,,,,,,,
http_reqs,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502941,0.504400,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502941,0.504400,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502941,1.000000,missing name → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502941,0.512800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502941,0.512800,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502941,1.000000,short password → 400,,,,::Register — validation errors,,,,default,,,,,,,
http_reqs,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_duration,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_blocked,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_connecting,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_tls_handshaking,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_sending,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_waiting,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_receiving,1777502941,0.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
http_req_failed,1777502941,1.000000,,,1400,false,::Register — validation errors,POST,register_invalid,HTTP/1.1,default,,400,,,register_invalid,,
checks,1777502941,1.000000,invalid email → 400,,,,::Register — validation errors,,,,default,,,,,,,
group_duration,1777502941,2.048300,,,,,::Register — validation errors,,,,default,,,,,,,
vus,1777502941,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502941,1.000000,,,,,,,,,,,,,,,,
data_sent,1777502942,1656.000000,,,,,,,,,default,,,,,,,
data_received,1777502942,3729.000000,,,,,,,,,default,,,,,,,
iteration_duration,1777502942,2202.572400,,,,,,,,,default,,,,,,,
iterations,1777502942,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1777502942,1.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_duration,1777502942,68.557800,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_blocked,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_connecting,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_tls_handshaking,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_sending,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_waiting,1777502942,68.557800,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_receiving,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
http_req_failed,1777502942,0.000000,,,,true,::Register — happy path,POST,register,HTTP/1.1,default,,200,,,register,,
register_duration,1777502942,68.557800,,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,register → status 200,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,register → has token,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,register → user.id exists,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,register → user.email matches,,,,::Register — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,register → user.name matches,,,,::Register — happy path,,,,default,,,,,,,
group_duration,1777502942,68.557800,,,,,::Register — happy path,,,,default,,,,,,,
http_reqs,1777502942,1.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_duration,1777502942,65.071400,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_blocked,1777502942,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_connecting,1777502942,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_tls_handshaking,1777502942,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_sending,1777502942,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_waiting,1777502942,64.921300,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_receiving,1777502942,0.150100,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
http_req_failed,1777502942,0.000000,,,,true,::Login — happy path,POST,login,HTTP/1.1,default,,200,,,login,,
login_duration,1777502942,65.071400,,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,login → status 200,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,login → has token,,,,::Login — happy path,,,,default,,,,,,,
checks,1777502942,1.000000,login → user.email matches,,,,::Login — happy path,,,,default,,,,,,,
group_duration,1777502942,65.071400,,,,,::Login — happy path,,,,default,,,,,,,
vus,1777502942,1.000000,,,,,,,,,,,,,,,,
vus_max,1777502942,1.000000,,,,,,,,,,,,,,,,
http_reqs,1777502943,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_duration,1777502943,1.749600,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_blocked,1777502943,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_connecting,1777502943,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_tls_handshaking,1777502943,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_sending,1777502943,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_waiting,1777502943,1.749600,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_receiving,1777502943,0.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
http_req_failed,1777502943,1.000000,,,1400,false,::Register — duplicate user,POST,register_dup,HTTP/1.1,default,,400,,,register_dup,,
